Vehicle ID,Asset Label,Driver,Date,Department,Assigned Job,Last Location,Region
,,Unknown,,Construction,5/12/2025 2:16:35 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1100 - 1162 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/12/2025 2:48:56 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1301 - 1303 Milmo Dr,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/12/2025 2:53:17 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1100 - 1162 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/12/2025 3:05:15 PM,"""3516 - 3528 S Hills Ave,  Fort Worth,  TX 76109""",Dallas
,,Unknown,,Construction,5/12/2025 3:32:34 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/12/2025 3:38:27 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/12/2025 3:49:33 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1164 - 1198 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/12/2025 4:32:45 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/12/2025 5:40:19 PM,"""13007 - 14099 Horseshoe Trl,  Balch Springs,  TX 75180""",Dallas
,,Unknown,,Construction,5/12/2025 9:04:17 PM,"""13007 - 14099 Horseshoe Trl,  Balch Springs,  TX 75180""",Dallas
,,Unknown,,Construction,5/13/2025 6:25:13 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   I-20 W,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 7:14:26 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1301 - 1303 Milmo Dr,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 7:30:20 AM,""" South Fwy,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 8:03:19 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 8:51:18 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1301 - 1303 Milmo Dr,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 8:54:15 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 8:58:36 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/13/2025 9:13:03 AM,""" SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 9:14:47 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 11:50:54 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 11:51:18 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 12:00:57 PM,"""8301 - 8445 South Fwy,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 12:13:31 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/13/2025 12:25:34 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 2:38:44 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 4:18:46 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/13/2025 4:31:43 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1100 - 1162 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/13/2025 4:49:19 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1101 - 1105 Oak Grove Rd,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/13/2025 5:56:06 PM,"""13007 - 14099 Horseshoe Trl,  Balch Springs,  TX 75180""",Dallas
,,Unknown,,Construction,5/14/2025 6:39:09 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   I-20 W,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 7:13:31 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1301 - 1303 Milmo Dr,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/14/2025 7:15:28 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/14/2025 7:21:37 AM,"""6421 - 6487 Wichita St,  Forest Hill,  TX 76119""",Dallas
,,Unknown,,Construction,5/14/2025 7:31:39 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1100 - 1162 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/14/2025 7:47:45 AM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 7:56:49 AM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 8:12:31 AM,"""9547 - 9611 South Fwy,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 8:25:27 AM,""" South Fwy,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/14/2025 8:53:48 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/14/2025 9:31:43 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 9:32:01 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 9:48:21 AM,"""2024-024 (2) TARRANT CS INTERSECTION IMPROV,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 9:49:37 AM,"""2024-024 (2) TARRANT CS INTERSECTION IMPROV,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 9:57:50 AM,"""2024-024 (2) TARRANT CS INTERSECTION IMPROV,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 9:58:22 AM,"""2023-006 Tarrant SH 183 Bridge Replacement,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 10:00:23 AM,"""2023-006 (OFFICE) Tarrant SH 183 Bridge,  2504 - 2536 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 10:17:18 AM,"""2023-006 (OFFICE) Tarrant SH 183 Bridge,  2538 - 2598 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 10:21:30 AM,"""2023-006 Tarrant SH 183 Bridge Replacement,  2702 - 2706 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 10:40:51 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/14/2025 10:45:07 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/14/2025 12:04:21 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 1:22:52 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 1:27:46 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1100 - 1162 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/14/2025 1:39:09 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1301 - 1303 Milmo Dr,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/14/2025 1:59:43 PM,"""2024-024 (2) TARRANT CS INTERSECTION IMPROV,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 2:00:25 PM,""" NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 2:05:56 PM,"""2023-006 Tarrant SH 183 Bridge Replacement,   NE 28th St,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 2:08:38 PM,"""2023-006 Tarrant SH 183 Bridge Replacement,  2702 - 2706 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 2:13:52 PM,"""2023-006 (OFFICE) Tarrant SH 183 Bridge,  2495 - 2515 Decatur Ave,  Fort Worth,  TX 76106""",Dallas
,,Unknown,,Construction,5/14/2025 2:25:56 PM,"""2024-023 TARRANT RIVERSIDE BRIDGE REHAB,   Riverside Dr,  Fort Worth,  TX 76111""",Dallas
,,Unknown,,Construction,5/14/2025 2:27:05 PM,"""2024-023 TARRANT RIVERSIDE BRIDGE REHAB,  1318 - 1348 Riverside Dr,  Fort Worth,  TX 76111""",Dallas
,,Unknown,,Construction,5/14/2025 3:04:22 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/14/2025 4:02:19 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/14/2025 4:09:31 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/14/2025 4:13:37 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1398 - 1302 SE Loop 820,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/14/2025 4:28:55 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/14/2025 5:38:14 PM,"""13007 - 14099 Horseshoe Trl,  Balch Springs,  TX 75180""",Dallas
,,Unknown,,Construction,5/14/2025 8:54:27 PM,"""13007 - 14099 Horseshoe Trl,  Balch Springs,  TX 75180""",Dallas
,,Unknown,,Construction,5/15/2025 6:38:15 AM,"""2024-023 TARRANT RIVERSIDE BRIDGE REHAB,   Riverside Dr,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/15/2025 6:40:01 AM,"""2024-023 TARRANT RIVERSIDE BRIDGE REHAB,   S Sylvania Ave,  Fort Worth,  TX 76111""",Dallas
,,Unknown,,Construction,5/15/2025 6:50:11 AM,"""2024-023 TARRANT RIVERSIDE BRIDGE REHAB,   Riverside Dr,  Fort Worth,  TX 76111""",Dallas
,,Unknown,,Construction,5/15/2025 7:08:47 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/15/2025 7:27:08 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 7:27:26 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 7:33:23 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1100 - 1162 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/15/2025 7:44:53 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 7:49:47 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/15/2025 11:21:13 AM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 12:06:04 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 12:20:59 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76119""",Dallas
,,Unknown,,Construction,5/15/2025 1:56:19 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 2:01:40 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1100 - 1162 Oak Grove Rd,  Fort Worth,  TX 76115""",Dallas
,,Unknown,,Construction,5/15/2025 2:09:34 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1101 - 1105 Oak Grove Rd,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 2:19:13 PM,"""5701 - 5763 Old Crowley Rd,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 2:32:00 PM,"""5701 - 5701 James Ave,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 2:34:59 PM,"""5701 - 5763 Old Crowley Rd,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 2:49:15 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 3:22:58 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1301 - 1303 Milmo Dr,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 3:40:03 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 3:52:34 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 4:01:48 PM,"""DFW Yard,  9701 - 10229 Oak Grove Rd,  Fort Worth,  TX 76140""",Dallas
,,Unknown,,Construction,5/15/2025 4:15:24 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,  1101 - 1105 Oak Grove Rd,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 4:23:27 PM,"""2023-014 (1) TARRANT IH 20 US 81 BR,   SE Loop 820,  Fort Worth,  TX 76134""",Dallas
,,Unknown,,Construction,5/15/2025 5:40:42 PM,"""13007 - 14099 Horseshoe Trl,  Balch Springs,  TX 75180"" ET-26 (JUAN P. RODRIGUEZ) FORD F250 2024 Pickup Truck +",Dallas
,,Unknown,,Construction,5/1/2025 5:47:33 AM,"""1601 - 1699 N Edgewood Ter,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/1/2025 6:31:18 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/1/2025 6:51:28 AM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 E,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/1/2025 6:54:27 AM,"""2024-003 Dallas 635 Slope Stabalization,   I-635 E,  Dallas,  TX 75234""",Dallas
,,Unknown,,Construction,5/1/2025 7:04:03 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 7:14:21 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,  2501 - 2699 Taylor St,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/1/2025 7:16:15 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-75 N,  Dallas,  TX 75226""",Dallas
,,Unknown,,Construction,5/1/2025 10:29:37 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   Farmers Market Way,  Dallas,  TX 75201""",Dallas
,,Unknown,,Construction,5/1/2025 10:33:03 AM,"""2023-032 SH 345 BRIDGE REHABILITATION,   US-67 S,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 10:33:28 AM,"""2022-023 Riverfront & Cadiz Bridge Improvement,   I-35E N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 10:37:01 AM,"""2024-027 (1) NTTA FRACTURE CRITICAL BRIDGE REPAIRS,   I-35E N,  Dallas,  TX 75207""",Dallas
,,Unknown,,Construction,5/1/2025 1:48:04 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/1/2025 4:59:48 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/1/2025 5:09:32 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/1/2025 5:30:47 PM,""" Glade Rd,  Euless,  TX 76039""",Dallas
,,Unknown,,Construction,5/2/2025 5:48:48 AM,"""1601 - 1699 N Edgewood Ter,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/2/2025 6:33:36 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/2/2025 10:54:01 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/2/2025 11:18:31 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/2/2025 11:43:14 AM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 E,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/2/2025 12:27:25 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/2/2025 12:35:31 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/2/2025 12:48:46 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/2/2025 12:58:19 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/2/2025 1:14:33 PM,""" Hwy 121,  Euless,  TX 76039""",Dallas
,,Unknown,,Construction,5/5/2025 5:53:22 AM,"""1601 - 1699 N Edgewood Ter,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/5/2025 6:19:05 AM,"""2023-028 TARRANT FM 157 INTERSECTION IMPROVEMENTS,   TX-121 N,  Euless,  TX 76039""",Dallas
,,Unknown,,Construction,5/5/2025 7:00:50 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 7:09:16 AM,"""2024-012 Dal IH635 U-Turn Bridge,  2001 - 2003 S Belt Line Rd,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/5/2025 7:36:40 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 7:51:47 AM,"""2024-012 Dal IH635 U-Turn Bridge,  2005 - 2015 S Belt Line Rd,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/5/2025 8:10:53 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 8:27:23 AM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 8:33:47 AM,"""8448 - 8400 N Belt Line Rd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 10:01:01 AM,"""2024-012 Dal IH635 U-Turn Bridge,   W Lyndon B Johnson Fwy,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 11:55:24 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 12:01:46 PM,""" Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 12:07:46 PM,"""8448 - 8400 N Belt Line Rd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 1:16:34 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 1:23:07 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/5/2025 1:41:19 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/5/2025 1:53:18 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/6/2025 7:25:39 PM,"""1601 - 1699 N Edgewood Ter,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/7/2025 5:49:58 AM,"""1601 - 1699 N Edgewood Ter,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/7/2025 6:39:28 AM,"""2024-012 Dal IH635 U-Turn Bridge,  2005 - 2015 S Belt Line Rd,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/7/2025 7:23:10 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Bent Branch Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 7:32:10 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 7:35:19 AM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 8:02:09 AM,"""3421 - 3413 Regent Blvd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 8:30:39 AM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 9:52:59 AM,"""2024-012 Dal IH635 U-Turn Bridge,   N Belt Line Rd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 10:56:01 AM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 11:02:19 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/7/2025 11:45:35 AM,"""2024-012 Dal IH635 U-Turn Bridge,   N Belt Line Rd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 12:51:49 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 2:25:44 PM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 2:37:14 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/7/2025 3:03:20 PM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 3:11:26 PM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/7/2025 4:36:43 PM,"""2024-012 Dal IH635 U-Turn Bridge,   W Lyndon B Johnson Fwy,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 5:08:06 PM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/7/2025 5:28:32 PM,"""2024-012 Dal IH635 U-Turn Bridge,   I-635 W,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/7/2025 5:52:32 PM,""" Glade Rd,  Euless,  TX 76039""",Dallas
,,Unknown,,Construction,5/8/2025 5:48:13 AM,"""1601 - 1699 N Edgewood Ter,  Fort Worth,  TX 76103""",Dallas
,,Unknown,,Construction,5/8/2025 6:33:46 AM,"""2024-012 Dal IH635 U-Turn Bridge,   Interstate Highway 635,  Coppell,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 7:29:15 AM,"""2024-012 Dal IH635 U-Turn Bridge,   W Lyndon B Johnson Fwy,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 8:02:13 AM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 8:18:07 AM,"""2024-012 Dal IH635 U-Turn Bridge,  2005 - 2015 S Belt Line Rd,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/8/2025 8:31:52 AM,"""2024-012 Dal IH635 U-Turn Bridge,  8668 - 8710 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 8:45:17 AM,"""3421 - 3413 Regent Blvd,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 9:28:52 AM,"""2024-012 Dal IH635 U-Turn Bridge,   W Lyndon B Johnson Fwy,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 10:01:10 AM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 10:24:10 AM,"""2024-012 Dal IH635 U-Turn Bridge,  2041 - 2017 S Belt Line Rd,  Coppell,  TX 75019""",Dallas
,,Unknown,,Construction,5/8/2025 12:56:22 PM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
,,Unknown,,Construction,5/8/2025 2:04:35 PM,"""2024-012 Dal IH635 U-Turn Bridge,  8675 - 8715 Mesquite Bend Dr,  Irving,  TX 75063""",Dallas
